nrf_2 [m2],nrf_2 [m2],nrf_2 [m2],f_fl [m2],f_fl [m2],f_fl [m2],fen_fl [m2],fen_fl [m2],fen_fl [m2],aw_fl [m2],aw_fl [m2],aw_fl [m2],unteraw_fl [m2],unteraw_fl [m2],unteraw_fl [m2],D_fl_wueoA_opak [m2],D_fl_wueoA_opak [m2],D_fl_wueoA_opak [m2],UG_fl_wueuA,UG_fl_wueuA,UG_fl_wueuA,win1,win1,win1,ow1,ow1,ow1,rt1,rt1,rt1,gf1,gf1,gf1
Altbau (errichtet bis 1978 einschliesslich) (1),Zwischenbau (errichtet nach 1978 aber vor 2010) (2),Neubau (errichtet ab 2010) (3),Altbau (errichtet bis 1978 einschliesslich) (1),Zwischenbau (errichtet nach 1978 aber vor 2010) (2),Neubau (errichtet ab 2010) (3),Altbau (errichtet bis 1978 einschliesslich) (1),Zwischenbau (errichtet nach 1978 aber vor 2010) (2),Neubau (errichtet ab 2010) (3),Altbau (errichtet bis 1978 einschliesslich) (1),Zwischenbau (errichtet nach 1978 aber vor 2010) (2),Neubau (errichtet ab 2010) (3),Altbau (errichtet bis 1978 einschliesslich) (1),Zwischenbau (errichtet nach 1978 aber vor 2010) (2),Neubau (errichtet ab 2010) (3),Altbau (errichtet bis 1978 einschliesslich) (1),Zwischenbau (errichtet nach 1978 aber vor 2010) (2),Neubau (errichtet ab 2010) (3),Altbau (errichtet bis 1978 einschliesslich) (1),Zwischenbau (errichtet nach 1978 aber vor 2010) (2),Neubau (errichtet ab 2010) (3),Altbau (errichtet bis 1978 einschliesslich) (1),Zwischenbau (errichtet nach 1978 aber vor 2010) (2),Neubau (errichtet ab 2010) (3),Altbau (errichtet bis 1978 einschliesslich) (1),Zwischenbau (errichtet nach 1978 aber vor 2010) (2),Neubau (errichtet ab 2010) (3),Altbau (errichtet bis 1978 einschliesslich) (1),Zwischenbau (errichtet nach 1978 aber vor 2010) (2),Neubau (errichtet ab 2010) (3),Altbau (errichtet bis 1978 einschliesslich) (1),Zwischenbau (errichtet nach 1978 aber vor 2010) (2),Neubau (errichtet ab 2010) (3)
Buero-, Verwaltungs- oder Amtsgebaeude (1),1921.741121,1534.573139,848.9796915,1114.650881,904.222693,751.458421,412.0459443,458.4125795,293.237002,705.809134,442.9530874,459.9740565,213.3316462,257.8223244,38.12357629,760.144156,509.3015397,430.2025588,737,566,409,0.214412826,0.298723187,0.345399313,0.367275866,0.288649056,0.541796301,0.395549717,0.331884826,0.506728916,0.383291576,0.369112228,0.481880831
Gebaeude fuer Forschung und Hochschullehre (2),3751.825287,2796.424758,1537.364355,2117.060706,1525.869338,801.6062045,922.6530293,753.6604464,390.2339814,1135.626328,764.5574515,408.7097175,371.5001425,201.4803294,40.71238052,1153.210474,741.8511468,1008.025229,1148,762,1008,0.245921107,0.269508573,0.253833114,0.302686357,0.273405336,0.265850913,0.307373181,0.265285574,0.655684013,0.305965179,0.272474144,0.655684002
Gebaeude fuer Gesundheit und Pflege (3),3828.344145,2550.232477,2253.681494,2120.119268,1236.835558,1523.588814,701.6783942,531.2910395,786.3644117,1418.201935,685.9984232,723.7254658,518.2855825,335.2144912,165.5708007,1154.721307,855.4762174,848.5857145,1141,834,847,0.183285088,0.208330434,0.348924377,0.37044787,0.268994466,0.321130323,0.301624217,0.335450287,0.376533116,0.298094577,0.326843238,0.375986013
Schule, Kindertagesstaette und sonstiges Betreuungsgebaeude (4),2343.556388,1138.271199,759.3964231,1432.418127,754.8455289,490.3508878,680.5409406,370.0201649,178.9884153,748.549686,384.6983981,310.1460592,286.9043594,101.6299504,10.67450477,937.5622205,593.6363203,401.0623871,928,592,425,0.290388123,0.325072061,0.23569826,0.319407585,0.33796726,0.408411272,0.400059596,0.521524502,0.5281331,0.395933736,0.520150289,0.559097879
Gebaeude fuer Kultur und Freizeit (5),953.8237462,977.3283935,516.1639662,733.609466,733.8791694,368.8645772,252.270607,238.326315,193.6937338,459.6452461,496.0712471,172.414504,121.3225383,84.51572039,12.83148597,432.3609734,591.5233322,212.5753594,429,588,218,0.264483462,0.243854897,0.37525621,0.481897466,0.507578876,0.334030493,0.453292314,0.605245213,0.411836884,0.449838011,0.601984854,0.422448493
Sportgebaeude (6),1530.842362,1647.492558,639.3939112,1954.474657,1179.738245,645.2436886,1226.079367,343.6139933,81.847318,849.3745271,773.5493975,562.8005174,129.4043443,106.5965622,6.413167691,1146.712799,1174.247047,482.9141138,1147,1212,519,0.800918107,0.208567858,0.128007659,0.554841274,0.469531346,0.880209379,0.749073077,0.712748013,0.755268552,0.749530196,0.735525416,0.811914518
Beherbergungs- oder Unterbringungsgebaeude, Gastronomie- oder Verpflegungsgebaeude (7),764.830362,826.4540125,2252.020286,662.3542964,585.3540256,1666.005376,221.0619758,214.0741718,632.7671637,437.1873473,344.7329285,1033.238195,139.8735973,62.46514471,333.0010529,276.8698989,324.4489706,642.1013887,267,325,634,0.289033996,0.259027325,0.280977559,0.571613483,0.417122941,0.458805012,0.36200171,0.392579582,0.285122382,0.349599978,0.393199456,0.281604254
Produktions-, Werkstatt-, Lager- oder Betriebsgebaeude (8),1203.893182,1897.332038,979.343894,742.584697,1087.554167,627.8436448,213.2175675,240.15467,125.5588079,522.539834,750.0363347,502.1692622,89.20291612,64.20419819,27.12859205,839.8541435,1362.288861,856.8051119,854,1376,852,0.177106716,0.12657493,0.128207067,0.434041692,0.395311058,0.512760906,0.697615167,0.718002349,0.874876657,0.709400989,0.725151346,0.870384841
Handelsgebaeude (9),2984.074772,2407.792916,1883.210476,1267.636171,1012.332691,1032.107888,331.2444164,259.1135644,450.1867125,1100.215921,737.5693014,538.4918572,110.5945074,95.72678281,87.621293,2609.491248,1524.564858,1644.501947,2681,1606,1684,0.11100406,0.107614556,0.239052787,0.368695829,0.306325887,0.285943533,0.874472474,0.633179393,0.873243839,0.898372145,0.667097445,0.894054076
Technikgebaeude (Ver- und Entsorgung) (10),613.962726,370.6913569,213.6198916,676.5407566,466.313187,631.1842155,186.2439583,68.21538044,63.11842155,481.9408806,392.8680341,568.0658,148.7130953,107.0388842,0,364.7956554,232.3256899,251.3175,358,233,251,0.303347338,0.184022042,0.295470712,0.784967654,1.05982518,2.65923644,0.594165802,0.626736193,1.176470497,0.582556842,0.627446828,1.176470588
Verkehrsgebaeude (11),979.708568,830.782118,199.6884552,1143.150578,635.5231053,210.1664739,517.4252028,37.87652121,21.01664739,625.7253939,595.9764644,189.1498,100.0998577,0,0,601.2139095,864.1861435,254.7348,651,871,224,0.528141959,0.045591402,0.105247183,0.638685232,0.717367949,0.947224514,0.613666073,1.040207925,1.275661128,0.663987885,1.048796155,1.123595506
(1) Dienstleistungsgebaeude, HK_Geb = (1) bis (7) und (9),1737.110594,1611.936517,1081.917389,1108.087145,893.5089957,763.8823853,434.2398748,350.6062301,308.8292723,687.2455851,529.8023994,435.7592027,184.3655313,151.8614934,53.46801349,886.8209681,780.3238662,581.2391436,885,813,583,0.249978255,0.217506227,0.28544626,0.395625694,0.328674482,0.402765689,0.510514973,0.484090942,0.537230615,0.509394059,0.504403285,0.53858165
(2) Produktions- und aehnliche Gebaeude, HK_Geb = (8), (10), (11),1171.312417,1630.288382,939.3183775,753.3556505,978.4834143,608.4183885,222.4777833,208.1034373,120.3699217,524.3822473,689.4439474,487.8704331,92.10243792,69.57925286,25.73351477,811.5779421,1169.970991,825.827212,826,1182,820,0.189938893,0.127648237,0.128146031,0.447687773,0.422896927,0.519387723,0.692879142,0.717646647,0.879177105,0.70529822,0.72528952,0.873229981